# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
# Client exiting..
20230730-113313-8056 00156 ! ResendRequest   (client.cc:131):    Client timeout; resending request: 1
107 1693395214.412837 1693395214.464290 51453 3 1 0 
74 1693395213.761099 1693395214.467005 705906 1 1 0 
67 1693395214.459615 1693395214.469217 9602 1 1 0 
65 1693395214.467867 1693395214.472858 4991 1 1 0 
140 1693395214.428198 1693395214.473136 44938 1 1 0 
55 1693395214.425185 1693395214.476275 51090 3 1 0 
86 1693395214.436750 1693395214.478544 41794 1 1 0 
91 1693395214.436987 1693395214.484524 47537 1 1 0 
78 1693395214.429157 1693395214.493145 63988 3 1 0 
98 1693395214.437176 1693395214.500654 63478 3 1 0 
199 1693395214.444297 1693395214.503595 59298 3 1 0 
102 1693395214.454848 1693395214.509228 54380 3 1 0 
200 1693395214.558046 1693395214.612905 54859 3 1 0 
201 1693395214.615834 1693395214.619347 3513 1 1 0 
108 1693395214.464549 1693395215.055463 590914 3 1 0 
52 1693395214.433265 1693395215.434627 1001362 0 1 0 
83 1693395214.437590 1693395215.437761 1000171 0 1 0 
110 1693395214.437362 1693395215.438024 1000662 0 1 0 
220 1693395214.437624 1693395215.438083 1000459 0 1 0 
53 1693395214.448137 1693395215.438090 989953 1 1 0 
92 1693395214.437120 1693395215.438175 1001055 0 1 0 
143 1693395214.437456 1693395215.438606 1001150 0 1 0 
81 1693395214.436821 1693395215.439011 1002190 1 1 0 
146 1693395214.436802 1693395215.439195 1002393 0 1 0 
64 1693395214.437294 1693395215.439397 1002103 1 1 0 
64 1693395214.437911 1693395215.439546 1001635 0 1 0 
71 1693395214.437243 1693395215.439962 1002719 0 1 0 
66 1693395214.440179 1693395215.443518 1003339 0 1 0 
80 1693395214.465573 1693395215.443659 978086 1 1 0 
79 1693395214.442513 1693395215.443946 1001433 1 1 0 
114 1693395214.456594 1693395215.444658 988064 1 1 0 
124 1693395214.444846 1693395215.445085 1000239 0 1 0 
82 1693395215.441662 1693395215.445251 3589 1 1 0 
65 1693395215.442579 1693395215.445949 3370 1 1 0 
148 1693395214.464256 1693395215.446045 981789 1 1 0 
185 1693395214.445282 1693395215.446420 1001138 0 1 0 
80 1693395214.444095 1693395215.447053 1002958 0 1 0 
116 1693395214.447459 1693395215.447788 1000329 0 1 0 
103 1693395214.449171 1693395215.449686 1000515 0 1 0 
94 1693395214.460070 1693395215.449753 989683 1 1 0 
81 1693395215.446961 1693395215.449846 2885 1 1 0 
88 1693395214.450206 1693395215.450653 1000447 0 1 0 
92 1693395214.493080 1693395215.451519 958439 1 1 0 
81 1693395215.449240 1693395215.451932 2692 1 1 0 
57 1693395214.452283 1693395215.453857 1001574 1 1 0 
117 1693395215.450859 1693395215.454093 3234 1 1 0 
107 1693395214.453163 1693395215.454152 1000989 0 1 0 
104 1693395215.452531 1693395215.455960 3429 1 1 0 
148 1693395214.463800 1693395215.459587 995787 1 1 0 
95 1693395215.452680 1693395215.459649 6969 1 1 0 
53 1693395215.436132 1693395215.459840 23708 1 1 0 
108 1693395215.456464 1693395215.460128 3664 1 1 0 
118 1693395215.457531 1693395215.461157 3626 1 1 0 
105 1693395215.459455 1693395215.462822 3367 1 1 0 
82 1693395214.465486 1693395215.463214 997728 1 1 0 
202 1693395214.623383 1693395215.465207 841824 1 1 0 
221 1693395215.440795 1693395215.465241 24446 1 1 0 
87 1693395214.484239 1693395215.465348 981109 1 1 0 
58 1693395215.457178 1693395215.465634 8456 1 1 0 
149 1693395215.462859 1693395215.465939 3080 1 1 0 
56 1693395214.476826 1693395215.466773 989947 1 1 0 
106 1693395215.465816 1693395215.468969 3153 1 1 0 
93 1693395215.440777 1693395215.469635 28858 1 1 0 
141 1693395214.477137 1693395215.471125 993988 1 1 0 
203 1693395215.467987 1693395215.471425 3438 1 1 0 
103 1693395214.510885 1693395215.472122 961237 1 1 0 
68 1693395214.474130 1693395215.472458 998328 1 1 0 
150 1693395215.469001 1693395215.472656 3655 1 1 0 
109 1693395215.463451 1693395215.473040 9589 1 1 0 
75 1693395214.472085 1693395215.473201 1001116 1 1 0 
107 1693395215.472676 1693395215.476510 3834 1 1 0 
99 1693395214.505653 1693395215.478218 972565 1 1 0 
79 1693395214.493747 1693395215.478913 985166 1 1 0 
151 1693395215.476478 1693395215.480303 3825 1 1 0 
110 1693395215.476852 1693395215.480643 3791 1 1 0 
109 1693395215.058367 1693395215.483949 425582 1 1 0 
82 1693395215.452718 1693395215.484848 32130 1 1 0 
93 1693395215.454804 1693395215.489713 34909 1 1 0 
147 1693395215.442263 1693395215.495234 52971 1 1 0 
72 1693395215.443125 1693395215.500781 57656 1 1 0 
144 1693395215.441172 1693395215.502070 60898 1 1 0 
73 1693395215.503929 1693395215.506950 3021 1 1 0 
67 1693395215.446713 1693395215.507487 60774 1 1 0 
80 1693395215.447155 1693395215.512905 65750 1 1 0 
74 1693395215.510308 1693395215.513688 3380 1 1 0 
125 1693395215.447943 1693395215.517512 69569 1 1 0 
75 1693395215.517374 1693395215.520550 3176 1 1 0 
83 1693395215.448181 1693395215.522461 74280 1 1 0 
66 1693395214.477078 1693395215.523193 1046115 2 1 0 
66 1693395215.448889 1693395215.526706 77817 1 1 0 
82 1693395215.452107 1693395215.528195 76088 1 1 0 
108 1693395215.480340 1693395215.529147 48807 1 1 0 
149 1693395215.448952 1693395215.532052 83100 1 1 0 
67 1693395215.529905 1693395215.533040 3135 1 1 0 
109 1693395215.532372 1693395215.535627 3255 1 1 0 
222 1693395215.468341 1693395215.537215 68874 1 1 0 
186 1693395215.449384 1693395215.540980 91596 1 1 0 
84 1693395215.440353 1693395215.544713 104360 1 1 0 
96 1693395215.462918 1693395215.544905 81987 1 1 0 
111 1693395215.440631 1693395215.545194 104563 1 1 0 
115 1693395215.447710 1693395215.546011 98301 1 1 0 
65 1693395215.442765 1693395215.546589 103824 1 1 0 
187 1693395215.544234 1693395215.546823 2589 1 1 0 
89 1693395215.453741 1693395215.550484 96743 1 1 0 
90 1693395215.551080 1693395215.551778 698 1 1 0 
66 1693395215.549252 1693395215.551794 2542 1 1 0 
54 1693395215.463099 1693395215.555674 92575 1 1 0 
97 1693395215.547559 1693395215.559216 11657 1 1 0 
145 1693395215.502759 1693395215.564741 61982 3 1 0 
100 1693395215.479990 1693395216.041352 561362 3 1 0 
94 1693395215.489921 1693395216.172665 682744 3 1 0 
95 1693395216.173936 1693395216.177997 4061 1 1 0 
85 1693395215.544945 1693395216.211043 666098 3 1 0 
119 1693395215.462293 1693395216.229461 767168 3 1 0 
96 1693395216.181944 1693395216.233062 51118 3 1 0 
120 1693395216.229762 1693395216.233300 3538 1 1 0 
86 1693395216.212489 1693395216.266734 54245 3 1 0 
59 1693395215.468529 1693395216.468928 1000399 0 1 0 
83 1693395215.466279 1693395216.469428 1003149 0 1 0 
57 1693395215.469758 1693395216.470367 1000609 0 1 0 
88 1693395215.468334 1693395216.470449 1002115 0 1 0 
142 1693395215.475024 1693395216.473385 998361 1 1 0 
104 1693395215.476002 1693395216.474656 998654 1 1 0 
80 1693395215.482654 1693395216.474695 992041 1 1 0 
76 1693395215.477080 1693395216.475022 997942 1 1 0 
204 1693395215.475550 1693395216.475898 1000348 1 1 0 
94 1693395215.473304 1693395216.476298 1002994 1 1 0 
89 1693395216.474167 1693395216.477030 2863 1 1 0 
69 1693395215.476376 1693395216.479432 1003056 0 1 0 
152 1693395215.483885 1693395216.479910 996025 1 1 0 
126 1693395215.520576 1693395216.482663 962087 1 1 0 
110 1693395215.487639 1693395216.484808 997169 1 1 0 
111 1693395215.484315 1693395216.485498 1001183 1 1 0 
54 1693395215.438885 1693395216.487269 1048384 2 1 0 
83 1693395215.488568 1693395216.489555 1000987 0 1 0 
148 1693395215.499107 1693395216.490101 990994 1 1 0 
150 1693395215.535104 1693395216.491161 956057 1 1 0 
84 1693395215.525309 1693395216.494037 968728 1 1 0 
68 1693395215.536564 1693395216.500687 964123 1 1 0 
112 1693395215.547830 1693395216.501327 953497 1 1 0 
110 1693395215.539240 1693395216.502033 962793 1 1 0 
68 1693395215.510706 1693395216.502129 991423 1 1 0 
76 1693395215.523313 1693395216.502391 979078 1 1 0 
85 1693395216.497692 1693395216.508683 10991 1 1 0 
67 1693395215.554637 1693395216.509533 954896 1 1 0 
67 1693395215.526008 1693395216.510720 984712 1 1 0 
81 1693395215.516504 1693395216.517842 1001338 0 1 0 
223 1693395215.540846 1693395216.524158 983312 1 1 0 
55 1693395215.558943 1693395216.531761 972818 1 1 0 
83 1693395215.531753 1693395216.535720 1003967 0 1 0 
116 1693395215.548563 1693395216.541817 993254 1 1 0 
112 1693395216.489075 1693395216.545026 55951 3 1 0 
188 1693395215.549628 1693395216.546370 996742 1 1 0 
91 1693395215.553377 1693395216.551516 998139 1 1 0 
98 1693395215.562711 1693395216.558286 995575 1 1 0 
146 1693395215.565023 1693395216.564216 999193 1 1 0 
101 1693395216.042224 1693395216.568930 526706 1 1 0 
60 1693395216.472827 1693395216.569089 96262 1 1 0 
87 1693395216.269417 1693395216.572984 303567 1 1 0 
97 1693395216.236433 1693395216.574736 338303 1 1 0 
121 1693395216.236741 1693395216.575090 338349 1 1 0 
61 1693395216.572550 1693395216.575605 3055 1 1 0 
98 1693395216.577953 1693395216.581161 3208 1 1 0 
84 1693395216.473324 1693395216.581744 108420 1 1 0 
143 1693395216.476365 1693395216.587632 111267 1 1 0 
58 1693395216.474047 1693395216.588227 114180 1 1 0 
105 1693395216.477543 1693395216.592748 115205 1 1 0 
113 1693395216.548122 1693395216.594971 46849 1 1 0 
81 1693395216.477583 1693395216.598503 120920 1 1 0 
205 1693395216.478772 1693395216.602338 123566 1 1 0 
70 1693395216.482107 1693395216.602666 120559 1 1 0 
77 1693395216.478063 1693395216.604976 126913 1 1 0 
90 1693395216.480207 1693395216.605136 124929 1 1 0 
153 1693395216.482681 1693395216.611145 128464 1 1 0 
91 1693395216.608414 1693395216.611784 3370 1 1 0 
111 1693395216.507623 1693395216.612057 104434 1 1 0 
55 1693395216.487639 1693395216.614577 126938 1 1 0 
111 1693395216.488459 1693395216.618386 129927 1 1 0 
127 1693395216.485920 1693395216.626963 141043 1 1 0 
77 1693395216.508001 1693395216.632353 124352 1 1 0 
84 1693395216.492811 1693395216.632860 140049 1 1 0 
78 1693395216.608225 1693395216.637499 29274 1 1 0 
68 1693395216.513653 1693395216.637713 124060 1 1 0 
151 1693395216.494313 1693395216.638343 144030 1 1 0 
149 1693395216.493391 1693395216.639602 146211 1 1 0 
69 1693395216.506192 1693395216.646251 140059 1 1 0 
113 1693395216.506655 1693395216.651623 144968 1 1 0 
86 1693395216.512985 1693395216.654297 141312 1 1 0 
68 1693395216.514454 1693395216.660845 146391 1 1 0 
206 1693395216.605688 1693395216.663004 57316 3 1 0 
82 1693395216.521736 1693395216.669577 147841 1 1 0 
102 1693395216.572391 1693395216.669805 97414 1 1 0 
56 1693395216.617836 1693395216.673284 55448 3 1 0 
112 1693395216.622764 1693395216.678321 55557 1 1 0 
144 1693395216.591353 1693395216.679289 87936 1 1 0 
103 1693395216.676000 1693395216.679356 3356 1 1 0 
189 1693395216.549111 1693395216.679584 130473 1 1 0 
224 1693395216.528432 1693395216.679752 151320 1 1 0 
84 1693395216.541457 1693395216.685898 144441 1 1 0 
104 1693395216.683025 1693395216.685961 2936 1 1 0 
56 1693395216.536803 1693395216.686188 149385 1 1 0 
92 1693395216.555163 1693395216.690978 135815 1 1 0 
117 1693395216.545917 1693395216.691392 145475 1 1 0 
57 1693395216.689048 1693395216.691568 2520 1 1 0 
88 1693395216.576423 1693395216.695853 119430 1 1 0 
147 1693395216.567268 1693395216.696509 129241 1 1 0 
99 1693395216.584905 1693395216.697262 112357 1 1 0 
59 1693395216.591836 1693395216.697325 105489 1 1 0 
122 1693395216.578322 1693395216.697729 119407 1 1 0 
85 1693395216.585463 1693395216.697852 112389 1 1 0 
82 1693395216.601281 1693395216.702510 101229 1 1 0 
85 1693395216.636554 1693395216.702531 65977 1 1 0 
100 1693395216.699740 1693395216.703008 3268 1 1 0 
69 1693395216.665401 1693395216.720133 54732 3 1 0 
70 1693395216.720504 1693395216.720865 361 1 1 0 
190 1693395216.683271 1693395216.739874 56603 1 1 0 
101 1693395216.739512 1693395216.744222 4710 1 1 0 
60 1693395216.699796 1693395216.755315 55519 3 1 0 
207 1693395216.717447 1693395216.772809 55362 3 1 0 
106 1693395216.593882 1693395217.151087 557205 3 1 0 
112 1693395216.615421 1693395217.377308 761887 3 1 0 
69 1693395216.503615 1693395217.400522 896907 3 1 0 
70 1693395217.401244 1693395217.405540 4296 1 1 0 
71 1693395217.408813 1693395217.411901 3088 1 1 0 
95 1693395216.479389 1693395217.525788 1046399 2 1 0 
99 1693395216.561532 1693395217.565497 1003965 0 1 0 
62 1693395216.578638 1693395217.572146 993508 1 1 0 
114 1693395216.598008 1693395217.575230 977222 1 1 0 
71 1693395216.605930 1693395217.580975 975045 1 1 0 
115 1693395217.579792 1693395217.583697 3905 1 1 0 
92 1693395216.614941 1693395217.587577 972636 1 1 0 
154 1693395216.614294 1693395217.587810 973516 1 1 0 
128 1693395216.630151 1693395217.595234 965083 1 1 0 
78 1693395216.636081 1693395217.604058 967977 1 1 0 
79 1693395216.641183 1693395217.609347 968164 1 1 0 
152 1693395216.641826 1693395217.609426 967600 1 1 0 
89 1693395216.698739 1693395217.615384 916645 1 1 0 
69 1693395216.641419 1693395217.615720 974301 1 1 0 
150 1693395216.642724 1693395217.616581 973857 1 1 0 
113 1693395216.681813 1693395217.616826 935013 1 1 0 
57 1693395216.673524 1693395217.617512 943988 1 1 0 
70 1693395216.650875 1693395217.621942 971067 1 1 0 
225 1693395216.683774 1693395217.623918 940144 1 1 0 
114 1693395216.655626 1693395217.624450 968824 1 1 0 
123 1693395216.700181 1693395217.624809 924628 1 1 0 
90 1693395217.619511 1693395217.624909 5398 1 1 0 
86 1693395216.700546 1693395217.626002 925456 1 1 0 
114 1693395217.621322 1693395217.626956 5634 1 1 0 
145 1693395216.682967 1693395217.631692 948725 1 1 0 
85 1693395216.688662 1693395217.637207 948545 1 1 0 
93 1693395216.693688 1693395217.642519 948831 1 1 0 
153 1693395217.613169 1693395217.644470 31301 1 1 0 
118 1693395216.693948 1693395217.644605 950657 1 1 0 
105 1693395216.688858 1693395217.644936 956078 1 1 0 
208 1693395216.777497 1693395217.651691 874194 1 1 0 
58 1693395216.694483 1693395217.654674 960191 1 1 0 
148 1693395216.699226 1693395217.660849 961623 1 1 0 
209 1693395217.656398 1693395217.661765 5367 1 1 0 
87 1693395216.658398 1693395217.662332 1003934 3 1 0 
59 1693395217.659522 1693395217.665231 5709 1 1 0 
86 1693395216.739140 1693395217.667443 928303 1 1 0 
83 1693395216.739008 1693395217.669999 930991 1 1 0 
191 1693395216.744350 1693395217.671743 927393 1 1 0 
61 1693395216.757947 1693395217.673799 915852 1 1 0 
102 1693395216.748550 1693395217.674821 926271 1 1 0 
87 1693395217.671611 1693395217.677427 5816 1 1 0 
87 1693395217.626208 1693395217.679872 53664 3 1 0 
83 1693395216.671203 1693395217.680942 1009739 2 1 0 
86 1693395217.641330 1693395217.681215 39885 1 1 0 
80 1693395217.613117 1693395217.682071 68954 1 1 0 
113 1693395217.380365 1693395217.682380 302015 1 1 0 
107 1693395217.151681 1693395217.683004 531323 1 1 0 
100 1693395217.566162 1693395217.683314 117152 1 1 0 
62 1693395217.677775 1693395217.683945 6170 1 1 0 
88 1693395217.680260 1693395217.686447 6187 1 1 0 
84 1693395217.681126 1693395217.687596 6470 1 1 0 
101 1693395217.683460 1693395217.689837 6377 1 1 0 
93 1693395217.591530 1693395217.689995 98465 1 1 0 
96 1693395217.526383 1693395217.690447 164064 1 1 0 
72 1693395217.415716 1693395217.692933 277217 1 1 0 
87 1693395217.687617 1693395217.695097 7480 1 1 0 
63 1693395217.576943 1693395217.695232 118289 1 1 0 
63 1693395217.690753 1693395217.697030 6277 1 1 0 
89 1693395217.693529 1693395217.699149 5620 1 1 0 
151 1693395217.620959 1693395217.699224 78265 1 1 0 
72 1693395217.585156 1693395217.700313 115157 1 1 0 
94 1693395217.696679 1693395217.701829 5150 1 1 0 
97 1693395217.696911 1693395217.702030 5119 1 1 0 
155 1693395217.591800 1693395217.702597 110797 1 1 0 
64 1693395217.702097 1693395217.748372 46275 1 1 0 
116 1693395217.588098 1693395217.748819 160721 1 1 0 
95 1693395217.707098 1693395217.749955 42857 1 1 0 
129 1693395217.600446 1693395217.753158 152712 1 1 0 
70 1693395217.620214 1693395217.754653 134439 1 1 0 
65 1693395217.752955 1693395217.758126 5171 1 1 0 
79 1693395217.608450 1693395217.759263 150813 1 1 0 
226 1693395217.629000 1693395217.763580 134580 1 1 0 
88 1693395217.667089 1693395217.763816 96727 1 1 0 
115 1693395217.629735 1693395217.769293 139558 1 1 0 
114 1693395217.688630 1693395217.770272 81642 1 1 0 
116 1693395217.771424 1693395217.773513 2089 1 1 0 
124 1693395217.629953 1693395217.773860 143907 1 1 0 
115 1693395217.771994 1693395217.774835 2841 1 1 0 
71 1693395216.773761 1693395217.775326 1001565 2 1 0 
91 1693395217.630039 1693395217.779301 149262 1 1 0 
115 1693395217.631913 1693395217.782916 151003 1 1 0 
102 1693395217.696393 1693395217.785826 89433 1 1 0 
84 1693395217.673858 1693395217.786087 112229 1 1 0 
88 1693395217.700157 1693395217.786111 85954 1 1 0 
210 1693395217.666809 1693395217.786333 119524 1 1 0 
146 1693395217.636690 1693395217.786566 149876 1 1 0 
116 1693395217.784932 1693395217.787064 2132 1 1 0 
73 1693395217.698697 1693395217.790754 92057 1 1 0 
94 1693395217.646697 1693395217.791021 144324 1 1 0 
89 1693395217.788704 1693395217.791938 3234 1 1 0 
211 1693395217.788983 1693395217.792189 3206 1 1 0 
119 1693395217.648556 1693395217.794014 145458 1 1 0 
81 1693395217.688457 1693395217.798675 110218 1 1 0 
120 1693395217.797113 1693395217.800111 2998 1 1 0 
106 1693395217.648881 1693395217.801414 152533 1 1 0 
66 1693395217.760685 1693395217.805083 44398 1 1 0 
121 1693395217.803246 1693395217.806126 2880 1 1 0 
108 1693395217.689549 1693395217.807004 117455 1 1 0 
60 1693395217.669070 1693395217.807352 138282 1 1 0 
117 1693395217.752260 1693395217.813558 61298 3 1 0 
192 1693395217.675485 1693395217.815956 140471 1 1 0 
103 1693395217.679359 1693395217.820592 141233 1 1 0 
193 1693395217.818428 1693395217.820764 2336 1 1 0 
88 1693395217.683691 1693395217.824705 141014 1 1 0 
85 1693395217.694990 1693395217.825338 130348 1 1 0 
117 1693395217.790054 1693395217.828425 38371 1 1 0 
90 1693395217.704335 1693395217.828978 124643 1 1 0 
89 1693395217.827447 1693395217.829999 2552 1 1 0 
92 1693395217.781728 1693395217.834166 52438 3 1 0 
152 1693395217.704404 1693395217.834753 130349 1 1 0 
98 1693395217.747954 1693395217.834925 86971 1 1 0 
89 1693395217.766352 1693395217.837407 71055 1 1 0 
93 1693395217.835890 1693395217.838734 2844 1 1 0 
73 1693395217.705198 1693395217.838898 133700 1 1 0 
130 1693395217.758319 1693395217.839337 81018 1 1 0 
118 1693395217.831806 1693395217.840189 8383 1 1 0 
227 1693395217.765947 1693395217.842122 76175 1 1 0 
118 1693395217.814385 1693395217.842543 28158 1 1 0 
71 1693395217.759166 1693395217.842643 83477 1 1 0 
96 1693395217.754702 1693395217.842668 87966 1 1 0 
72 1693395217.776261 1693395217.847061 70800 1 1 0 
228 1693395217.844429 1693395217.847147 2718 1 1 0 
147 1693395217.789167 1693395217.847354 58187 1 1 0 
119 1693395217.844836 1693395217.847547 2711 1 1 0 
119 1693395217.842579 1693395217.847634 5055 1 1 0 
90 1693395217.795016 1693395217.847806 52790 1 1 0 
116 1693395217.777647 1693395217.850696 73049 1 1 0 
125 1693395217.777065 1693395217.852207 75142 1 1 0 
148 1693395217.849908 1693395217.852770 2862 1 1 0 
103 1693395217.788305 1693395217.855305 67000 1 1 0 
82 1693395217.801656 1693395217.855450 53794 1 1 0 
126 1693395217.854922 1693395217.858387 3465 1 1 0 
149 1693395217.855523 1693395217.858695 3172 1 1 0 
85 1693395217.788652 1693395217.858917 70265 1 1 0 
104 1693395217.858555 1693395217.861337 2782 1 1 0 
74 1693395217.793594 1693395217.864668 71074 1 1 0 
212 1693395217.795219 1693395217.868098 72879 1 1 0 
107 1693395217.804482 1693395217.868604 64122 1 1 0 
67 1693395217.807812 1693395217.870239 62427 1 1 0 
122 1693395217.808563 1693395217.876827 68264 1 1 0 
109 1693395217.809572 1693395217.880863 71291 1 1 0 
194 1693395217.823708 1693395217.884456 60748 1 1 0 
90 1693395217.839892 1693395217.885431 45539 1 1 0 
104 1693395217.823628 1693395217.885843 62215 1 1 0 
97 1693395217.845100 1693395217.887801 42701 1 1 0 
195 1693395217.886958 1693395217.889209 2251 1 1 0 
91 1693395217.832302 1693395217.889354 57052 1 1 0 
86 1693395217.827906 1693395217.890360 62454 1 1 0 
83 1693395217.858640 1693395217.891167 32527 1 1 0 
153 1693395217.836602 1693395217.893762 57160 1 1 0 
92 1693395217.891780 1693395217.894505 2725 1 1 0 
99 1693395217.836871 1693395217.896046 59175 1 1 0 
93 1693395217.895884 1693395217.897511 1627 1 1 0 
94 1693395217.840806 1693395217.899338 58532 1 1 0 
73 1693395217.849467 1693395217.900696 51229 3 1 0 
74 1693395217.841020 1693395217.901367 60347 1 1 0 
131 1693395217.841519 1693395217.903053 61534 1 1 0 
72 1693395217.845107 1693395217.907711 62604 1 1 0 
150 1693395217.861401 1693395217.908433 47032 1 1 0 
127 1693395217.861183 1693395217.910746 49563 1 1 0 
117 1693395217.853495 1693395217.910795 57300 1 1 0 
229 1693395217.849532 1693395217.910906 61374 1 1 0 
120 1693395217.850016 1693395217.910972 60956 1 1 0 
120 1693395217.850326 1693395217.911307 60981 1 1 0 
91 1693395217.850435 1693395217.911362 60927 1 1 0 
73 1693395217.910177 1693395217.912175 1998 1 1 0 
86 1693395217.861761 1693395217.915054 53293 1 1 0 
108 1693395217.871812 1693395217.915534 43722 1 1 0 
230 1693395217.913060 1693395217.915638 2578 1 1 0 
118 1693395217.913167 1693395217.915641 2474 1 1 0 
121 1693395217.913195 1693395217.915756 2561 1 1 0 
75 1693395217.867794 1693395217.918704 50910 1 1 0 
91 1693395217.887872 1693395217.919798 31926 1 1 0 
110 1693395217.883040 1693395217.919870 36830 1 1 0 
122 1693395217.918104 1693395217.920632 2528 1 1 0 
105 1693395217.888145 1693395217.922700 34555 1 1 0 
213 1693395217.868648 1693395217.923397 54749 3 1 0 
98 1693395217.890028 1693395217.923399 33371 1 1 0 
76 1693395217.921252 1693395217.923816 2564 1 1 0 
128 1693395217.912867 1693395217.923924 11057 1 1 0 
75 1693395217.902947 1693395217.924522 21575 1 1 0 
92 1693395217.913408 1693395217.925528 12120 1 1 0 
119 1693395217.918005 1693395217.927265 9260 1 1 0 
99 1693395217.925385 1693395217.927422 2037 1 1 0 
93 1693395217.926016 1693395217.927807 1791 1 1 0 
196 1693395217.891595 1693395217.928143 36548 1 1 0 
231 1693395217.917870 1693395217.929045 11175 1 1 0 
76 1693395217.926357 1693395217.930347 3990 1 1 0 
106 1693395217.924936 1693395217.931041 6105 1 1 0 
95 1693395217.901131 1693395217.931906 30775 1 1 0 
68 1693395217.873377 1693395217.932329 58952 3 1 0 
154 1693395217.895147 1693395217.932719 37572 1 1 0 
232 1693395217.931209 1693395217.933728 2519 1 1 0 
96 1693395217.934416 1693395217.936888 2472 1 1 0 
87 1693395217.892657 1693395217.937807 45150 1 1 0 
74 1693395217.901554 1693395217.941067 39513 1 1 0 
74 1693395217.914652 1693395217.943500 28848 1 1 0 
87 1693395217.917188 1693395217.946490 29302 1 1 0 
151 1693395217.908981 1693395217.946749 37768 1 1 0 
109 1693395217.917745 1693395217.948434 30689 1 1 0 
132 1693395217.905089 1693395217.948935 43846 1 1 0 
94 1693395217.899005 1693395217.950488 51483 3 1 0 
111 1693395217.922416 1693395217.950728 28312 1 1 0 
120 1693395217.929149 1693395217.951132 21983 1 1 0 
92 1693395217.922344 1693395217.951792 29448 1 1 0 
121 1693395217.913268 1693395217.952511 39243 1 1 0 
97 1693395217.938891 1693395217.953949 15058 1 1 0 
75 1693395217.943419 1693395217.955885 12466 1 1 0 
214 1693395217.925491 1693395217.956747 31256 1 1 0 
100 1693395217.929438 1693395217.959746 30308 1 1 0 
88 1693395217.949386 1693395217.960684 11298 1 1 0 
76 1693395217.958845 1693395217.962165 3320 1 1 0 
215 1693395217.959464 1693395217.963030 3566 1 1 0 
77 1693395217.925805 1693395217.964576 38771 1 1 0 
94 1693395217.929875 1693395217.968381 38506 1 1 0 
129 1693395217.925985 1693395217.971206 45221 1 1 0 
123 1693395217.922260 1693395217.976006 53746 3 1 0 
197 1693395217.930235 1693395217.977770 47535 1 1 0 
124 1693395217.976421 1693395217.981746 5325 1 1 0 
69 1693395217.935260 1693395217.983023 47763 1 1 0 
77 1693395217.932865 1693395217.983517 50652 1 1 0 
107 1693395217.933548 1693395217.985456 51908 1 1 0 
233 1693395217.936068 1693395217.985604 49536 1 1 0 
155 1693395217.934971 1693395217.987036 52065 3 1 0 
125 1693395217.985241 1693395217.988386 3145 1 1 0 
78 1693395217.986321 1693395217.989506 3185 1 1 0 
88 1693395217.939698 1693395217.990654 50956 1 1 0 
126 1693395217.992035 1693395217.995167 3132 1 1 0 
75 1693395217.946239 1693395217.995885 49646 1 1 0 
95 1693395217.950774 1693395218.000884 50110 1 1 0 
110 1693395217.950805 1693395218.003853 53048 1 1 0 
133 1693395217.951264 1693395218.004121 52857 1 1 0 
152 1693395217.949491 1693395218.004281 54790 3 1 0 
78 1693395217.968232 1693395218.007810 39578 1 1 0 
112 1693395217.953238 1693395218.008545 55307 1 1 0 
134 1693395218.006725 1693395218.008941 2216 1 1 0 
79 1693395217.992891 1693395218.010401 17510 1 1 0 
93 1693395217.954499 1693395218.011089 56590 1 1 0 
89 1693395217.994273 1693395218.011179 16906 1 1 0 
121 1693395217.953490 1693395218.011810 58320 3 1 0 
113 1693395218.010106 1693395218.012033 1927 1 1 0 
135 1693395218.010582 1693395218.012380 1798 1 1 0 
122 1693395217.955294 1693395218.013785 58491 1 1 0 
101 1693395217.963546 1693395218.014608 51062 1 1 0 
98 1693395217.957386 1693395218.015164 57778 1 1 0 
216 1693395217.963626 1693395218.015977 52351 1 1 0 
95 1693395217.972260 1693395218.018969 46709 1 1 0 
89 1693395217.964879 1693395218.021160 56281 1 1 0 
217 1693395218.016473 1693395218.021662 5189 1 1 0 
130 1693395217.975919 1693395218.024987 49068 1 1 0 
218 1693395218.024104 1693395218.026036 1932 1 1 0 
198 1693395217.982479 1693395218.027435 44956 1 1 0 
131 1693395218.027052 1693395218.028678 1626 1 1 0 
70 1693395217.986082 1693395218.029501 43419 1 1 0 
199 1693395218.029249 1693395218.031284 2035 1 1 0 
77 1693395217.962366 1693395218.046311 83945 3 1 0 
123 1693395218.016841 1693395218.070487 53646 3 1 0 
154 1693395217.648386 1693395218.478863 830477 3 1 0 
155 1693395218.482183 1693395218.485232 3049 1 1 0 
95 1693395217.793817 1693395218.587402 793585 3 1 0 
